0.563618, 37.2811, -24.8014, 2.38596
0.568478, 37.6314, -24.4416, 2.46619
0.573402, 37.9819, -24.0807, 2.54441
0.577411, 38.2699, -23.793, 2.60012
0.582243, 38.5124, -23.4429, 2.68082
0.586983, 38.8637, -23.0787, 2.75371
0.591961, 39.1748, -22.6994, 2.81374
0.595963, 39.4181, -22.3467, 2.88963
0.600865, 39.716, -21.8661, 2.98138
0.605531, 40.0281, -21.4839, 3.03565
0.610505, 40.2636, -21.0772, 3.10478
0.615459, 40.531, -20.6317, 3.18091
0.620248, 40.7038, -20.2999, 3.22918
0.625218, 40.9316, -19.8398, 3.29109
0.629947, 41.128, -19.4176, 3.34271
0.633952, 41.3015, -19.0845, 3.38695
0.638732, 41.5451, -18.4818, 3.44602
0.642742, 41.6703, -18.0842, 3.47402
0.647584, 41.8191, -17.5968, 3.50522
0.65239, 41.9682, -17.1091, 3.53436
0.657378, 42.1412, -16.5316, 3.56519
0.662107, 42.2505, -16.0318, 3.57937
0.667161, 42.3279, -15.571, 3.58473
0.671941, 42.4292, -15.0207, 3.59098
0.675945, 42.507, -14.5603, 3.59253
0.67995, 42.5161, -14.1294, 3.61352
0.684797, 42.601, -13.4789, 3.60418
0.689584, 42.6256, -12.9087, 3.61778
0.694485, 42.6417, -12.2888, 3.62374
0.699456, 42.5886, -11.699, 3.64844
0.704253, 42.5484, -11.2093, 3.64329
0.70922, 42.4908, -10.6202, 3.62474
0.71402, 42.4288, -9.98318, 3.63558
0.71886, 42.3536, -9.29672, 3.59865
0.723737, 42.2323, -8.55241, 3.57833
0.728667, 42.1194, -7.85954, 3.56039
0.733488, 41.9973, -7.11898, 3.53135
0.73838, 41.8965, -6.52777, 3.48185
0.742417, 41.8, -5.93813, 3.46792
0.74729, 41.7033, -5.34968, 3.45118
0.752089, 41.5886, -4.66469, 3.41528
0.756969, 41.4273, -3.92294, 3.39365
0.761792, 41.3028, -3.19299, 3.34104
0.766937, 41.1405, -2.45533, 3.31051
0.771547, 40.9466, -1.52625, 3.27647
0.776479, 40.7546, -0.831551, 3.27184
0.781517, 40.5817, -0.0525805, 3.21707
0.786462, 40.4133, 0.724966, 3.19605
0.79111, 40.276, 1.30886, 3.17388
0.796051, 40.0691, 2.09229, 3.17013
0.800944, 39.9087, 2.81651, 3.14681
0.805829, 39.6668, 3.55678, 3.13174
0.810714, 39.3924, 4.48433, 3.10373
0.815499, 39.1833, 5.25857, 3.07962
0.820426, 38.9012, 6.00147, 3.0747
0.825361, 38.6567, 6.73244, 3.03986
0.829368, 38.4304, 7.36863, 3.02638
0.834222, 38.1692, 7.96452, 3.00867
0.838961, 37.8845, 8.69927, 2.98638
0.843007, 37.622, 9.29177, 2.9616
0.84787, 37.2972, 10.0322, 2.9553
0.85277, 36.9041, 10.9166, 2.92569
0.857474, 36.494, 11.6687, 2.91811
0.861475, 36.2287, 12.2535, 2.87736
0.866395, 35.8558, 12.9912, 2.83624
0.870451, 35.5403, 13.6271, 2.79687
0.875103, 35.1987, 14.1782, 2.76953
0.879967, 34.7837, 14.9192, 2.73836
0.88484, 34.3226, 15.6639, 2.68614
0.88984, 33.8601, 16.4058, 2.62815
0.894694, 33.2574, 17.2624, 2.59978
0.899495, 32.752, 18.0082, 2.55191
0.904437, 32.2452, 18.7513, 2.49796
0.90933, 31.6663, 19.468, 2.50009
0.913332, 31.3364, 19.9168, 2.4744
0.918036, 30.6944, 20.7255, 2.45221
0.922908, 30.1609, 21.3826, 2.43374
0.92772, 29.5149, 22.1854, 2.39708
0.931818, 29.0243, 22.8325, 2.3846
0.93583, 28.5059, 23.3981, 2.38736
0.940527, 27.9153, 24.0986, 2.34859
0.945368, 27.3328, 24.7545, 2.32317
0.950301, 26.6973, 25.46, 2.2925
0.95521, 26.1827, 25.9765, 2.29528
0.960002, 25.5535, 26.636, 2.27306
0.96491, 24.9224, 27.2932, 2.24465
0.969773, 24.2473, 27.9581, 2.22945
0.974662, 23.4755, 28.6813, 2.2247
0.979535, 22.7631, 29.3103, 2.23552
0.984412, 22.1008, 29.8866, 2.24261
0.988423, 21.5747, 30.3911, 2.21068
0.993181, 20.8558, 31.0143, 2.20336
0.998089, 20.2935, 31.4852, 2.20237
1.00302, 19.6135, 32.0947, 2.16546
1.00787, 18.8979, 32.6719, 2.16232
1.01274, 18.1264, 33.2967, 2.14703
1.01761, 17.201, 34.0276, 2.12823
1.02251, 16.3992, 34.5781, 2.15994
1.0274, 15.6385, 35.1172, 2.16849
1.03232, 14.8208, 35.7031, 2.16249
1.0373, 14.208, 36.1313, 2.159
1.04204, 13.385, 36.7134, 2.13976
1.04703, 12.6138, 37.2448, 2.12244
1.05192, 11.7849, 37.8224, 2.08849
1.05672, 10.9985, 38.388, 2.03265
1.06169, 10.0174, 39.0273, 2.00033
1.06655, 9.22505, 39.5878, 1.92894
1.07141, 8.43983, 40.108, 1.87599
1.07621, 7.59622, 40.6731, 1.80359
1.08051, 7.16851, 40.9734, 1.75157
1.0852, 6.38621, 41.4502, 1.70706
1.0899, 5.59175, 41.9624, 1.63002
1.0939, 4.91707, 42.3423, 1.60173
1.09879, 4.0708, 42.8595, 1.52394
1.10359, 3.0799, 43.4011, 1.47209
